datetime,rmssd,coverage,hf,lf,lf_hf_ratio
2026-02-15 05:00:00,19.059,0.901,37.865,662.645,
2026-02-15 05:05:00,22.215,0.849,52.291,453.926,
2026-02-15 05:10:00,32.803,0.985,210.062,1247.526,
2026-02-15 05:15:00,32.204,0.933,167.96,774.688,
2026-02-15 22:15:00,29.623,0.752,83.966,1446.208,
2026-02-15 22:20:00,32.343,0.989,152.653,702.162,
2026-02-15 22:25:00,37.957,0.916,217.69,170.046,
2026-02-15 22:30:00,40.744,0.988,307.768,289.815,
2026-02-15 22:35:00,36.985,1.006,258.757,321.313,
2026-02-15 22:40:00,39.018,1.005,272.45,165.848,
2026-02-15 22:45:00,37.061,1.003,223.725,147.899,
2026-02-15 22:50:00,36.185,0.991,267.23,179.454,
2026-02-15 22:55:00,29.194,1.002,167.626,108.171,
2026-02-15 23:00:00,31.167,1.005,134.558,436.491,
2026-02-15 23:05:00,30.222,1.005,154.409,231.894,
2026-02-15 23:10:00,28.685,1.001,156.026,182.091,
2026-02-15 23:15:00,28.773,0.951,120.702,536.797,
2026-02-15 23:20:00,26.689,0.992,93.911,490.001,
2026-02-15 23:25:00,26.787,0.96,127.43,289.949,
2026-02-15 23:30:00,31.765,1.004,164.12,498.602,
2026-02-15 23:35:00,28.242,1.004,118.946,425.076,
2026-02-15 23:40:00,27.813,0.981,122.14,490.117,
2026-02-15 23:45:00,24.444,0.989,114.996,432.124,
2026-02-15 23:50:00,26.03,0.979,100.37,200.235,
2026-02-15 23:55:00,30.793,0.986,130.655,1011.396,
2026-02-16 00:00:00,32.667,0.965,173.059,448.047,
2026-02-16 00:05:00,33.652,0.978,189.629,190.903,
2026-02-16 00:10:00,40.176,1.006,256.848,253.155,
2026-02-16 00:15:00,29.484,1.005,158.272,1615.403,
2026-02-16 00:20:00,33.249,1.003,170.951,215.725,
2026-02-16 00:25:00,30.325,0.999,170.214,179.549,
2026-02-16 00:30:00,30.449,1.005,158.287,324.248,
2026-02-16 00:35:00,36.411,0.895,200.462,463.173,
2026-02-16 00:40:00,31.405,0.991,151.383,684.207,
2026-02-16 00:45:00,32.356,1.0,170.972,246.808,
2026-02-16 00:50:00,31.833,0.959,172.008,855.304,
2026-02-16 00:55:00,33.631,1.0,140.405,227.943,
2026-02-16 01:00:00,31.436,0.988,144.319,1068.299,
2026-02-16 01:05:00,31.873,0.987,166.886,488.463,
2026-02-16 01:10:00,34.47,0.999,180.144,1206.229,
2026-02-16 01:15:00,38.095,0.826,163.81,1136.477,
2026-02-16 01:20:00,32.058,0.981,152.683,698.39,
2026-02-16 01:25:00,25.169,1.0,59.541,749.18,
2026-02-16 01:30:00,35.055,0.964,116.049,1275.813,
2026-02-16 01:35:00,34.285,0.966,103.102,1294.906,
2026-02-16 01:40:00,26.773,1.002,85.037,1502.049,
2026-02-16 01:45:00,25.665,1.002,59.22,193.256,
2026-02-16 01:50:00,37.318,0.979,156.607,2633.496,
2026-02-16 01:55:00,33.881,0.852,203.929,637.836,
2026-02-16 02:00:00,54.035,1.003,378.685,499.188,
2026-02-16 02:05:00,58.06,0.987,426.989,578.929,
2026-02-16 02:10:00,60.359,0.995,520.937,109.204,
2026-02-16 02:15:00,50.892,1.004,339.253,210.907,
2026-02-16 02:20:00,21.321,1.001,89.905,163.323,
2026-02-16 02:25:00,24.1,0.989,94.209,153.781,
2026-02-16 02:30:00,23.963,0.981,70.468,454.586,
2026-02-16 02:35:00,32.521,1.002,227.014,269.934,
2026-02-16 02:40:00,24.092,1.003,102.535,194.857,
2026-02-16 02:45:00,21.936,1.003,63.535,225.928,
2026-02-16 02:50:00,23.45,0.981,62.585,681.925,
2026-02-16 02:55:00,54.289,0.959,419.262,409.823,
2026-02-16 03:00:00,57.293,0.972,535.945,209.476,
2026-02-16 03:05:00,30.485,0.926,127.052,595.86,
2026-02-16 03:10:00,28.436,0.975,102.303,1285.742,
2026-02-16 03:15:00,34.856,0.967,207.905,1054.926,
2026-02-16 03:20:00,33.591,0.955,139.536,1636.357,
2026-02-16 03:25:00,30.719,0.96,142.378,571.905,
2026-02-16 03:30:00,28.835,1.0,152.31,665.176,
2026-02-16 03:35:00,21.841,1.001,44.718,350.298,
2026-02-16 03:40:00,28.973,1.003,944.737,2027.582,
2026-02-16 03:45:00,31.008,0.957,179.578,936.275,
2026-02-16 03:50:00,24.516,1.006,51.668,312.568,
2026-02-16 03:55:00,27.876,0.906,95.722,453.081,
2026-02-16 04:00:00,18.122,1.001,30.988,274.038,
2026-02-16 04:05:00,19.557,1.004,38.347,549.525,
2026-02-16 04:10:00,23.406,0.968,79.201,1247.937,
2026-02-16 04:15:00,53.824,0.98,357.164,346.55,
2026-02-16 04:20:00,29.49,0.96,96.55,822.803,
2026-02-16 04:25:00,23.001,0.997,110.346,229.036,
2026-02-16 04:30:00,24.19,1.004,102.976,149.03,
2026-02-16 04:35:00,24.717,0.996,101.705,204.098,
2026-02-16 04:40:00,32.501,0.981,187.681,344.701,
2026-02-16 04:45:00,31.326,0.96,221.286,1374.61,
2026-02-16 04:50:00,24.536,0.976,88.625,238.755,
2026-02-16 04:55:00,22.426,1.003,74.117,422.826,
2026-02-16 05:00:00,27.199,1.003,123.061,374.984,
2026-02-16 05:05:00,29.869,1.006,157.262,237.458,
2026-02-16 05:10:00,31.932,0.887,129.845,931.252,
2026-02-16 05:15:00,32.489,0.961,199.301,1592.052,
2026-02-16 05:20:00,27.716,0.981,115.77,777.069,
2026-02-16 05:25:00,31.887,0.975,178.416,915.158,
2026-02-16 05:30:00,27.411,0.945,106.825,288.15,
2026-02-16 05:35:00,39.717,0.943,166.984,1573.032,
2026-02-16 05:40:00,38.424,1.004,261.596,1771.255,
2026-02-16 05:45:00,34.172,0.919,170.181,685.598,
2026-02-16 05:50:00,25.219,0.972,110.922,1531.491,
2026-02-16 05:55:00,20.332,0.96,100.651,643.088,
2026-02-17 00:00:00,23.863,1.001,103.923,107.844,
2026-02-17 00:05:00,30.243,1.003,130.569,190.251,
2026-02-17 00:10:00,57.076,1.003,481.066,131.684,
2026-02-17 00:15:00,30.635,0.957,120.637,908.195,
2026-02-17 00:20:00,26.508,0.94,81.552,1743.952,
2026-02-17 00:25:00,31.036,1.004,148.178,212.223,
2026-02-17 00:30:00,32.569,0.974,121.76,1241.172,
2026-02-17 00:35:00,36.049,0.997,189.083,303.61,
2026-02-17 00:40:00,26.009,0.953,79.98,559.145,
2026-02-17 00:45:00,31.738,1.008,156.103,420.551,
2026-02-17 00:50:00,33.45,0.999,174.602,294.97,
2026-02-17 00:55:00,33.996,0.994,145.861,502.858,
2026-02-17 01:00:00,36.036,0.927,201.497,797.524,
2026-02-17 01:05:00,40.608,0.999,262.129,154.551,
2026-02-17 01:10:00,39.071,0.949,175.111,1059.783,
2026-02-17 01:15:00,31.688,1.003,149.868,926.022,
2026-02-17 01:20:00,34.305,1.004,173.974,1285.655,
2026-02-17 01:25:00,42.079,0.987,278.405,1002.302,
2026-02-17 01:30:00,27.151,1.005,100.503,433.888,
2026-02-17 01:35:00,32.587,0.957,156.053,1243.16,
2026-02-17 01:40:00,35.646,0.988,160.294,1202.282,
2026-02-17 01:45:00,31.148,1.005,101.433,1034.985,
2026-02-17 01:50:00,28.956,0.999,86.555,121.942,
2026-02-17 01:55:00,27.805,0.933,88.775,925.282,
2026-02-17 02:00:00,35.444,0.963,164.399,1454.953,
2026-02-17 02:05:00,30.31,0.931,117.905,810.5,
2026-02-17 02:10:00,28.201,0.985,104.57,578.065,
2026-02-17 02:15:00,35.368,0.963,139.919,1322.199,
2026-02-17 02:20:00,34.774,0.954,167.357,1618.318,
2026-02-17 02:25:00,32.279,0.894,108.688,693.476,
2026-02-17 02:30:00,26.56,1.001,101.261,252.138,
2026-02-17 02:35:00,32.621,0.944,168.552,256.082,
2026-02-17 02:40:00,43.114,0.986,249.855,812.904,
2026-02-17 02:45:00,36.746,1.004,203.453,294.276,
2026-02-17 02:50:00,34.966,1.007,161.817,276.792,
2026-02-17 02:55:00,37.565,1.004,188.446,220.932,
2026-02-17 03:00:00,35.136,1.001,175.157,269.509,
2026-02-17 03:05:00,36.088,0.981,212.801,412.744,
2026-02-17 03:10:00,36.771,0.949,150.388,861.057,
2026-02-17 03:15:00,39.362,0.979,241.558,921.461,
2026-02-17 03:20:00,39.078,0.977,189.452,601.468,
2026-02-17 03:25:00,35.404,0.975,170.159,860.322,
2026-02-17 03:30:00,34.804,0.977,226.947,170.448,
2026-02-17 03:35:00,36.473,1.003,155.98,1069.563,
2026-02-17 03:40:00,29.118,0.993,107.364,1110.67,
2026-02-17 03:45:00,27.731,0.953,126.381,621.068,
2026-02-17 03:50:00,25.445,0.948,87.693,1247.268,
2026-02-17 03:55:00,29.068,0.957,124.671,661.139,
2026-02-17 04:00:00,30.026,0.991,112.026,1310.957,
2026-02-17 04:05:00,33.227,0.966,188.404,543.572,
2026-02-17 04:10:00,20.132,0.949,60.591,957.321,
2026-02-17 04:15:00,35.696,0.895,220.25,1161.331,
2026-02-17 04:20:00,35.71,0.983,207.688,416.88,
2026-02-17 04:25:00,46.733,0.838,278.613,391.883,
2026-02-17 04:30:00,40.092,1.007,227.44,710.935,
2026-02-17 04:35:00,42.283,1.001,202.39,251.925,
2026-02-17 04:40:00,37.651,0.959,205.204,702.363,
2026-02-17 04:45:00,32.934,1.002,184.561,312.884,
2026-02-17 04:50:00,26.943,1.004,116.478,153.899,
2026-02-17 04:55:00,28.732,0.995,146.094,194.512,
2026-02-17 05:00:00,29.731,0.965,124.174,449.788,
2026-02-17 05:05:00,25.191,0.984,94.195,861.638,
2026-02-17 05:10:00,58.24,0.974,552.073,460.676,
2026-02-17 05:15:00,36.425,0.942,228.976,1739.401,
2026-02-17 05:20:00,31.809,0.919,111.937,2042.755,
2026-02-17 05:25:00,29.366,1.002,176.84,1103.489,
2026-02-17 05:30:00,54.597,0.918,346.79,1007.285,
2026-02-17 05:35:00,64.808,1.005,388.963,151.17,
2026-02-17 05:40:00,34.853,1.0,70.371,114.78,
2026-02-17 05:45:00,27.46,0.917,106.035,899.411,
2026-02-17 05:50:00,40.223,0.977,263.206,1603.381,
2026-02-17 05:55:00,33.139,0.912,143.071,1031.334,
2026-02-17 21:40:00,48.369,0.749,287.71,577.843,
2026-02-17 21:50:00,46.587,1.004,309.117,780.577,
2026-02-17 21:55:00,50.368,0.917,460.701,626.126,
2026-02-17 22:00:00,52.392,1.008,489.7,356.258,
2026-02-17 22:05:00,51.143,1.0,402.761,435.008,
2026-02-17 22:10:00,49.283,1.005,425.669,235.452,
2026-02-17 22:15:00,47.173,1.007,393.323,244.25,
2026-02-17 22:20:00,41.826,1.002,281.722,202.281,
2026-02-17 22:25:00,38.328,0.983,281.117,463.389,
2026-02-17 22:30:00,41.74,0.997,298.805,222.588,
2026-02-17 22:35:00,37.242,1.006,261.553,251.868,
2026-02-17 22:40:00,37.581,0.982,263.416,190.202,
2026-02-17 22:45:00,33.303,1.004,183.547,741.18,
2026-02-17 22:50:00,35.895,0.997,201.356,753.021,
2026-02-17 22:55:00,37.506,1.003,237.273,177.419,
2026-02-17 23:00:00,29.137,1.006,101.053,340.933,
2026-02-17 23:05:00,28.401,0.984,107.71,402.324,
2026-02-17 23:10:00,31.826,1.001,88.153,504.728,
2026-02-17 23:15:00,29.652,1.006,187.548,469.102,
2026-02-17 23:20:00,32.369,1.004,143.823,529.205,
2026-02-17 23:25:00,35.9,0.956,174.373,1218.172,
2026-02-17 23:30:00,35.278,1.006,217.097,323.221,
2026-02-17 23:35:00,36.211,1.001,207.206,1311.268,
2026-02-17 23:40:00,38.433,1.006,239.867,181.527,
2026-02-17 23:45:00,37.466,1.003,229.538,205.826,
2026-02-17 23:50:00,36.592,1.007,224.224,103.432,
2026-02-17 23:55:00,43.533,1.0,338.638,538.947,
2026-02-18 00:00:00,40.982,0.99,266.812,119.791,
2026-02-18 00:05:00,31.297,0.919,108.664,1519.114,
2026-02-18 00:10:00,29.87,0.985,122.675,215.184,
2026-02-18 00:15:00,28.028,0.93,80.009,312.251,
2026-02-18 00:20:00,26.7,0.935,90.663,714.752,
2026-02-18 00:25:00,33.778,1.006,198.759,274.656,
2026-02-18 00:30:00,30.776,1.006,139.117,373.425,
2026-02-18 00:35:00,29.544,1.001,102.544,807.95,
2026-02-18 00:40:00,26.631,0.947,96.829,572.032,
2026-02-18 00:45:00,24.781,0.939,97.103,567.699,
2026-02-18 00:50:00,25.4,0.975,269.928,1259.979,
2026-02-18 00:55:00,31.806,0.963,140.01,309.683,
2026-02-18 01:00:00,41.197,0.905,220.078,1381.3,
2026-02-18 01:05:00,43.586,0.975,242.563,907.505,
2026-02-18 01:10:00,37.067,0.915,147.439,820.413,
2026-02-18 01:15:00,45.518,0.938,263.422,2314.486,
2026-02-18 01:20:00,33.692,1.001,113.6,433.611,
2026-02-18 01:25:00,32.271,0.971,116.714,505.863,
2026-02-18 01:30:00,37.012,0.989,116.449,426.725,
2026-02-18 01:35:00,41.759,0.974,186.699,1328.588,
2026-02-18 01:40:00,40.068,0.987,233.169,1929.072,
2026-02-18 01:45:00,43.965,0.987,246.44,1544.102,
2026-02-18 01:50:00,43.628,0.985,220.47,1022.922,
2026-02-18 01:55:00,35.978,1.006,94.325,839.008,
2026-02-18 02:00:00,25.823,0.965,47.88,1143.353,
2026-02-18 02:05:00,44.641,1.006,303.067,648.771,
2026-02-18 02:10:00,47.886,0.988,308.173,725.359,
2026-02-18 02:15:00,38.835,0.933,170.001,642.247,
2026-02-18 02:20:00,27.898,1.002,136.389,176.762,
2026-02-18 02:25:00,23.58,1.005,74.104,201.225,
2026-02-18 02:30:00,28.515,1.005,115.824,499.902,
2026-02-18 02:35:00,26.752,0.981,71.994,775.324,
2026-02-18 02:40:00,30.927,1.0,131.522,425.403,
2026-02-18 02:45:00,34.569,1.008,178.247,416.216,
2026-02-18 02:50:00,32.828,1.001,145.34,179.445,
2026-02-18 02:55:00,30.854,0.974,158.138,872.037,
2026-02-18 03:00:00,35.0,0.991,254.639,1625.605,
2026-02-18 03:05:00,36.152,0.922,196.723,752.65,
2026-02-18 03:10:00,51.099,0.967,329.952,925.22,
2026-02-18 03:15:00,38.453,1.006,224.22,205.967,
2026-02-18 03:20:00,45.46,0.968,246.381,961.541,
2026-02-18 03:25:00,34.593,0.953,234.683,724.162,
2026-02-18 03:30:00,35.798,0.96,148.649,1710.95,
2026-02-18 03:35:00,27.833,0.964,72.607,1819.806,
2026-02-18 03:40:00,31.954,0.972,120.982,1470.656,
2026-02-18 03:45:00,40.463,0.933,194.859,4086.128,
2026-02-18 03:50:00,37.493,0.942,171.034,913.956,
2026-02-18 03:55:00,34.145,0.965,180.849,479.235,
2026-02-18 04:00:00,32.855,0.86,78.98,1197.455,
2026-02-18 04:05:00,54.221,0.971,391.763,986.7,
2026-02-18 04:10:00,45.371,1.004,267.414,309.961,
2026-02-18 04:15:00,47.937,0.977,239.891,1469.918,
2026-02-18 04:20:00,48.339,0.986,217.421,1234.705,
2026-02-18 04:25:00,41.724,0.948,205.783,3246.114,
2026-02-18 04:30:00,41.186,0.961,125.488,2558.118,
2026-02-18 04:35:00,49.489,0.874,139.282,1993.714,
2026-02-18 04:40:00,51.379,0.973,273.22,1030.783,
2026-02-18 04:50:00,65.116,0.841,4120.055,11295.888,
2026-02-18 04:55:00,35.743,1.005,190.057,975.95,
2026-02-18 05:00:00,29.383,0.945,95.477,707.871,
2026-02-18 05:05:00,32.582,0.916,126.656,729.366,
2026-02-18 05:10:00,46.171,0.864,271.223,1305.345,
2026-02-18 05:15:00,36.553,0.975,173.157,1513.679,
2026-02-18 05:20:00,45.43,0.925,255.688,2408.493,
2026-02-18 05:25:00,53.522,0.999,571.115,1702.217,
2026-02-18 05:30:00,53.54,0.96,510.724,1573.015,
2026-02-18 05:35:00,54.041,1.003,484.983,1594.929,
2026-02-18 05:40:00,48.335,0.909,299.097,1630.181,
2026-02-18 05:45:00,44.572,0.998,257.006,1365.243,
2026-02-18 05:50:00,41.493,0.968,206.194,2726.023,
2026-02-18 05:55:00,37.64,0.891,166.501,1662.746,
2026-02-18 22:20:00,32.78,0.975,93.55,2232.969,
2026-02-18 22:25:00,31.11,0.998,118.548,1466.016,
2026-02-18 22:30:00,26.126,0.876,67.078,1211.927,
2026-02-18 22:35:00,23.855,0.792,49.073,923.982,
2026-02-18 22:40:00,34.077,1.006,234.304,712.907,
2026-02-18 22:45:00,46.816,0.97,428.777,613.717,
2026-02-18 22:50:00,43.318,1.004,350.048,521.803,
2026-02-18 22:55:00,42.282,0.992,374.487,128.848,
2026-02-18 23:00:00,46.039,1.004,410.704,148.223,
2026-02-18 23:05:00,52.326,1.006,499.503,260.699,
2026-02-18 23:10:00,50.909,0.936,394.191,227.713,
2026-02-18 23:15:00,41.178,0.968,315.734,382.797,
2026-02-18 23:20:00,35.542,1.007,236.413,344.949,
2026-02-18 23:25:00,41.697,0.993,317.636,267.738,
2026-02-18 23:30:00,33.911,0.999,168.062,212.913,
2026-02-18 23:35:00,31.939,0.9,113.641,501.067,
2026-02-18 23:40:00,29.759,0.948,119.676,715.024,
2026-02-18 23:45:00,26.55,0.982,95.305,719.282,
2026-02-18 23:50:00,22.806,0.965,60.805,442.605,
2026-02-18 23:55:00,27.392,0.958,72.883,742.158,
2026-02-19 00:00:00,29.059,0.966,106.001,239.794,
2026-02-19 00:05:00,34.307,0.943,125.119,873.058,
2026-02-19 00:10:00,23.118,0.965,61.088,552.936,
2026-02-19 00:15:00,31.852,0.919,71.225,836.86,
2026-02-19 00:20:00,23.248,0.985,58.158,583.608,
2026-02-19 00:25:00,22.063,1.0,60.816,236.941,
2026-02-19 00:30:00,24.42,0.925,59.993,538.086,
2026-02-19 00:35:00,47.421,1.006,360.306,336.898,
2026-02-19 00:40:00,52.218,1.0,356.125,373.113,
2026-02-19 00:45:00,53.831,0.956,408.903,369.499,
2026-02-19 00:50:00,47.766,1.001,277.832,222.909,
2026-02-19 00:55:00,52.366,1.009,485.429,248.305,
2026-02-19 01:00:00,55.02,0.911,245.08,1908.109,
2026-02-19 01:05:00,46.359,1.005,284.86,706.188,
2026-02-19 01:10:00,43.265,1.002,239.374,452.267,
2026-02-19 01:15:00,47.174,0.981,295.783,734.295,
2026-02-19 01:20:00,46.69,0.937,294.347,1258.036,
2026-02-19 01:25:00,57.468,0.955,391.023,310.054,
2026-02-19 01:30:00,57.72,0.947,396.003,1262.77,
2026-02-19 01:35:00,36.902,0.86,89.195,831.109,
2026-02-19 01:40:00,39.257,0.934,201.223,1153.366,
2026-02-19 01:45:00,37.513,0.855,155.749,893.139,
2026-02-19 01:50:00,36.74,0.985,214.401,766.894,
2026-02-19 01:55:00,34.988,1.007,164.917,575.142,
2026-02-19 02:00:00,49.123,1.005,346.802,1247.179,
2026-02-19 02:05:00,48.514,0.953,313.534,620.959,
2026-02-19 02:10:00,50.281,0.898,371.844,1189.629,
2026-02-19 02:15:00,45.635,0.998,375.276,359.973,
2026-02-19 02:20:00,58.49,0.826,271.092,1068.771,
2026-02-19 02:25:00,53.948,0.962,401.295,1506.323,
2026-02-19 02:30:00,51.406,0.955,389.887,413.747,
2026-02-19 02:35:00,50.709,0.994,359.212,1041.342,
2026-02-19 02:40:00,48.885,0.963,306.776,1160.177,
2026-02-19 02:45:00,70.899,0.942,605.628,2096.629,
2026-02-19 02:50:00,53.37,0.948,257.149,1609.484,
2026-02-19 02:55:00,51.674,0.879,322.484,1305.717,
2026-02-19 03:00:00,51.312,0.928,218.613,3331.921,
2026-02-19 03:05:00,39.313,0.968,175.803,2602.234,
2026-02-19 03:10:00,49.579,0.971,315.878,2154.12,
2026-02-19 03:20:00,44.227,0.813,388.921,1234.024,
2026-02-19 03:25:00,34.256,0.937,157.809,827.251,
2026-02-19 03:30:00,38.358,0.933,179.975,717.547,
2026-02-19 03:35:00,21.504,0.973,51.269,347.771,
2026-02-19 03:40:00,35.726,0.918,137.298,1789.849,
2026-02-19 03:45:00,21.462,0.948,74.657,1438.615,
2026-02-19 03:50:00,38.054,1.005,208.199,728.64,
2026-02-19 03:55:00,52.926,0.887,425.766,739.781,
2026-02-19 04:00:00,47.63,0.988,285.533,845.354,
2026-02-19 04:05:00,51.184,1.002,377.954,1678.024,
2026-02-19 04:10:00,41.647,0.965,184.272,770.176,
2026-02-19 04:15:00,56.799,1.003,421.469,2244.469,
2026-02-19 04:20:00,57.205,0.987,344.438,1925.86,
2026-02-19 04:25:00,53.622,1.005,354.777,1550.681,
2026-02-19 04:30:00,53.632,0.94,334.556,1988.93,
2026-02-19 04:35:00,57.902,0.945,459.858,1461.303,
2026-02-19 04:40:00,55.503,0.934,324.429,1106.07,
2026-02-19 04:45:00,68.99,1.001,624.153,1437.51,
2026-02-19 04:50:00,53.563,1.004,351.962,945.755,
2026-02-19 04:55:00,58.83,1.002,541.434,390.814,
2026-02-19 05:00:00,64.34,0.997,653.149,404.065,
2026-02-19 05:05:00,62.973,1.006,665.282,288.518,
2026-02-19 05:10:00,68.229,1.005,730.448,374.324,
2026-02-19 05:15:00,64.004,0.926,778.941,286.843,
2026-02-19 05:20:00,37.514,0.965,119.625,975.113,
2026-02-19 05:40:00,30.987,0.888,99.095,587.157,
2026-02-19 05:45:00,35.026,0.825,143.068,923.999,
2026-02-19 05:50:00,28.326,0.966,89.579,939.092,
2026-02-19 22:50:00,29.745,0.778,179.222,772.498,
2026-02-19 22:55:00,26.21,0.897,70.74,417.752,
2026-02-19 23:00:00,39.73,0.898,326.965,318.888,
2026-02-19 23:05:00,44.491,0.998,425.811,274.853,
2026-02-19 23:10:00,43.953,0.92,353.572,153.412,
2026-02-19 23:15:00,45.004,1.001,446.738,310.356,
2026-02-19 23:20:00,45.394,1.003,387.896,122.693,
2026-02-19 23:25:00,47.116,1.003,388.162,108.295,
2026-02-19 23:30:00,46.292,1.004,375.12,160.736,
2026-02-19 23:35:00,45.537,1.004,356.389,235.604,
2026-02-19 23:40:00,47.055,1.003,410.599,233.19,
2026-02-19 23:45:00,43.979,0.951,290.209,1179.498,
2026-02-19 23:50:00,30.496,0.939,127.953,196.07,
2026-02-19 23:55:00,43.498,1.003,257.385,200.059,
2026-02-20 00:00:00,39.076,0.998,281.86,75.838,
2026-02-20 00:05:00,32.77,0.955,120.28,247.199,
2026-02-20 00:10:00,41.224,1.006,369.432,904.534,
2026-02-20 00:15:00,34.553,1.001,220.341,374.07,
2026-02-20 00:20:00,20.948,1.001,109.673,756.394,
2026-02-20 00:25:00,27.629,0.901,71.14,614.67,
2026-02-20 00:30:00,39.279,0.98,231.909,657.73,
2026-02-20 00:35:00,38.748,1.004,189.38,294.388,
2026-02-20 00:40:00,38.636,1.005,183.802,196.99,
2026-02-20 00:45:00,39.281,1.005,226.277,211.589,
2026-02-20 00:50:00,35.244,1.002,139.376,511.566,
2026-02-20 00:55:00,40.135,1.005,225.941,316.846,
2026-02-20 01:00:00,36.164,0.996,194.144,214.412,
2026-02-20 01:05:00,44.705,1.005,266.519,479.372,
2026-02-20 01:10:00,42.632,0.888,285.579,248.308,
2026-02-20 01:25:00,25.106,0.946,109.297,206.107,
2026-02-20 01:30:00,28.523,0.961,100.729,370.086,
2026-02-20 01:35:00,27.169,0.98,133.941,330.555,
2026-02-20 01:40:00,28.272,0.926,109.273,715.871,
2026-02-20 01:45:00,30.222,1.004,158.125,879.724,
2026-02-20 01:50:00,27.382,0.976,113.489,339.197,
2026-02-20 01:55:00,37.118,0.97,163.082,873.557,
2026-02-20 02:00:00,26.984,0.939,108.589,484.906,
2026-02-20 02:05:00,35.735,1.005,169.413,264.687,
2026-02-20 02:10:00,30.813,0.962,127.195,424.044,
2026-02-20 02:15:00,31.978,0.921,95.611,1251.014,
2026-02-20 02:20:00,20.869,1.006,65.936,410.577,
2026-02-20 02:25:00,18.62,0.968,39.685,375.365,
2026-02-20 02:30:00,15.24,1.003,26.327,200.88,
2026-02-20 02:35:00,23.78,0.92,63.917,925.996,
2026-02-20 02:40:00,41.775,0.911,229.005,393.792,
2026-02-20 02:45:00,28.725,1.006,112.364,340.591,
2026-02-20 02:50:00,30.096,1.004,115.309,205.791,
2026-02-20 02:55:00,33.875,1.004,163.184,764.246,
2026-02-20 03:00:00,35.648,1.002,184.34,215.567,
2026-02-20 03:05:00,45.657,0.947,433.329,2377.382,
2026-02-20 03:10:00,41.286,1.004,226.938,312.604,
2026-02-20 03:15:00,50.21,0.985,409.475,531.096,
2026-02-20 03:20:00,50.757,0.954,401.378,928.173,
2026-02-20 03:25:00,43.952,1.006,314.848,133.854,
2026-02-20 03:30:00,43.751,1.003,262.585,342.746,
2026-02-20 03:35:00,35.942,0.965,171.995,356.717,
2026-02-20 03:40:00,37.88,0.931,217.833,3168.502,
2026-02-20 03:45:00,35.137,0.997,147.084,832.267,
2026-02-20 03:50:00,39.96,0.982,280.97,534.605,
2026-02-20 03:55:00,28.118,0.974,114.692,479.777,
2026-02-20 04:00:00,31.869,0.946,187.66,392.963,
2026-02-20 04:05:00,17.29,0.988,42.417,548.94,
2026-02-20 04:10:00,22.29,0.984,114.939,1231.68,
2026-02-20 04:15:00,31.197,0.958,164.553,1353.93,
2026-02-20 04:20:00,28.2,0.964,106.754,954.349,
2026-02-20 04:25:00,31.537,0.956,142.797,1278.062,
2026-02-20 04:30:00,40.89,0.832,316.787,649.097,
2026-02-20 04:35:00,37.923,0.938,203.838,594.081,
2026-02-20 04:40:00,38.024,0.991,228.093,790.814,
2026-02-20 04:45:00,39.034,0.961,275.305,969.277,
2026-02-20 04:50:00,42.316,0.987,327.103,799.953,
2026-02-20 04:55:00,46.747,0.957,342.295,1604.769,
2026-02-20 05:00:00,35.503,0.979,185.833,769.523,
2026-02-20 05:05:00,44.375,1.005,391.333,363.711,
2026-02-20 05:10:00,30.93,0.849,85.855,3222.418,
2026-02-20 05:20:00,42.748,0.866,299.228,856.075,
2026-02-20 05:25:00,38.171,0.991,245.024,1464.327,
2026-02-20 05:30:00,39.895,1.005,352.354,616.591,
2026-02-20 05:35:00,38.906,0.95,267.431,791.476,
2026-02-20 05:40:00,40.768,0.976,292.945,1400.007,
2026-02-20 05:45:00,36.527,1.003,202.208,401.751,
2026-02-20 05:50:00,38.79,0.917,264.628,1332.347,
2026-02-20 05:55:00,29.059,0.952,129.738,624.835,
2026-02-20 23:55:00,33.258,0.716,135.2,1332.103,
2026-02-21 00:00:00,25.244,0.973,99.423,889.887,
2026-02-21 00:05:00,37.264,0.926,281.048,720.406,
2026-02-21 00:10:00,43.918,0.863,250.548,232.82,
2026-02-21 00:15:00,35.903,1.003,230.895,272.833,
2026-02-21 00:20:00,36.481,0.965,244.2,259.834,
2026-02-21 00:25:00,42.608,0.986,327.662,287.071,
2026-02-21 00:30:00,37.874,1.004,230.954,215.674,
